"","Date","ActiveCameras","Site","Status","MonthDay","Year","Active"
"5166",2021-08-01,6,"MS017","Inactive","08-01","2021","0"
"5167",2021-08-01,6,"MS021","Active","08-01","2021","1"
"5168",2021-08-01,6,"MS023","Active","08-01","2021","1"
"5169",2021-08-01,6,"MS024","Inactive","08-01","2021","0"
"5170",2021-08-01,6,"MS026","Inactive","08-01","2021","0"
"5171",2021-08-02,6,"MS001","Active","08-02","2021","1"
"5172",2021-08-02,6,"MS002","Active","08-02","2021","1"
"5173",2021-08-02,6,"MS004","Inactive","08-02","2021","0"
"5174",2021-08-02,6,"MS007","Active","08-02","2021","1"
"5175",2021-08-02,6,"MS016","Active","08-02","2021","1"
"5176",2021-08-02,6,"MS017","Inactive","08-02","2021","0"
"5177",2021-08-02,6,"MS021","Active","08-02","2021","1"
"5178",2021-08-02,6,"MS023","Active","08-02","2021","1"
"5179",2021-08-02,6,"MS024","Inactive","08-02","2021","0"
"5180",2021-08-02,6,"MS026","Inactive","08-02","2021","0"
"5181",2021-08-03,6,"MS001","Active","08-03","2021","1"
"5182",2021-08-03,6,"MS002","Active","08-03","2021","1"
"5183",2021-08-03,6,"MS004","Inactive","08-03","2021","0"
"5184",2021-08-03,6,"MS007","Active","08-03","2021","1"
"5185",2021-08-03,6,"MS016","Active","08-03","2021","1"
"5186",2021-08-03,6,"MS017","Inactive","08-03","2021","0"
"5187",2021-08-03,6,"MS021","Active","08-03","2021","1"
"5188",2021-08-03,6,"MS023","Active","08-03","2021","1"
"5189",2021-08-03,6,"MS024","Inactive","08-03","2021","0"
"5190",2021-08-03,6,"MS026","Inactive","08-03","2021","0"
"5191",2021-08-04,6,"MS001","Active","08-04","2021","1"
"5192",2021-08-04,6,"MS002","Active","08-04","2021","1"
"5193",2021-08-04,6,"MS004","Inactive","08-04","2021","0"
"5194",2021-08-04,6,"MS007","Active","08-04","2021","1"
"5195",2021-08-04,6,"MS016","Active","08-04","2021","1"
"5196",2021-08-04,6,"MS017","Inactive","08-04","2021","0"
"5197",2021-08-04,6,"MS021","Active","08-04","2021","1"
"5198",2021-08-04,6,"MS023","Active","08-04","2021","1"
"5199",2021-08-04,6,"MS024","Inactive","08-04","2021","0"
"5200",2021-08-04,6,"MS026","Inactive","08-04","2021","0"
"5201",2021-08-05,6,"MS001","Active","08-05","2021","1"
"5202",2021-08-05,6,"MS002","Active","08-05","2021","1"
"5203",2021-08-05,6,"MS004","Inactive","08-05","2021","0"
"5204",2021-08-05,6,"MS007","Active","08-05","2021","1"
"5205",2021-08-05,6,"MS016","Active","08-05","2021","1"
"5206",2021-08-05,6,"MS017","Inactive","08-05","2021","0"
"5207",2021-08-05,6,"MS021","Active","08-05","2021","1"
"5208",2021-08-05,6,"MS023","Active","08-05","2021","1"
"5209",2021-08-05,6,"MS024","Inactive","08-05","2021","0"
"5210",2021-08-05,6,"MS026","Inactive","08-05","2021","0"
"5211",2021-08-06,6,"MS001","Active","08-06","2021","1"
"5212",2021-08-06,6,"MS002","Active","08-06","2021","1"
"5213",2021-08-06,6,"MS004","Inactive","08-06","2021","0"
"5214",2021-08-06,6,"MS007","Active","08-06","2021","1"
"5215",2021-08-06,6,"MS016","Active","08-06","2021","1"
"5216",2021-08-06,6,"MS017","Inactive","08-06","2021","0"
"5217",2021-08-06,6,"MS021","Active","08-06","2021","1"
"5218",2021-08-06,6,"MS023","Active","08-06","2021","1"
"5219",2021-08-06,6,"MS024","Inactive","08-06","2021","0"
"5220",2021-08-06,6,"MS026","Inactive","08-06","2021","0"
"5221",2021-08-07,6,"MS001","Active","08-07","2021","1"
"5222",2021-08-07,6,"MS002","Active","08-07","2021","1"
"5223",2021-08-07,6,"MS004","Inactive","08-07","2021","0"
"5224",2021-08-07,6,"MS007","Active","08-07","2021","1"
"5225",2021-08-07,6,"MS016","Active","08-07","2021","1"
"5226",2021-08-07,6,"MS017","Inactive","08-07","2021","0"
"5227",2021-08-07,6,"MS021","Active","08-07","2021","1"
"5228",2021-08-07,6,"MS023","Active","08-07","2021","1"
"5229",2021-08-07,6,"MS024","Inactive","08-07","2021","0"
"5230",2021-08-07,6,"MS026","Inactive","08-07","2021","0"
"5231",2021-08-08,6,"MS001","Active","08-08","2021","1"
"5232",2021-08-08,6,"MS002","Active","08-08","2021","1"
"5233",2021-08-08,6,"MS004","Inactive","08-08","2021","0"
"5234",2021-08-08,6,"MS007","Active","08-08","2021","1"
"5235",2021-08-08,6,"MS016","Active","08-08","2021","1"
"5236",2021-08-08,6,"MS017","Inactive","08-08","2021","0"
"5237",2021-08-08,6,"MS021","Active","08-08","2021","1"
"5238",2021-08-08,6,"MS023","Active","08-08","2021","1"
"5239",2021-08-08,6,"MS024","Inactive","08-08","2021","0"
"5240",2021-08-08,6,"MS026","Inactive","08-08","2021","0"
"5241",2021-08-09,6,"MS001","Active","08-09","2021","1"
"5242",2021-08-09,6,"MS002","Active","08-09","2021","1"
"5243",2021-08-09,6,"MS004","Inactive","08-09","2021","0"
"5244",2021-08-09,6,"MS007","Active","08-09","2021","1"
"5245",2021-08-09,6,"MS016","Active","08-09","2021","1"
"5246",2021-08-09,6,"MS017","Inactive","08-09","2021","0"
"5247",2021-08-09,6,"MS021","Active","08-09","2021","1"
"5248",2021-08-09,6,"MS023","Active","08-09","2021","1"
"5249",2021-08-09,6,"MS024","Inactive","08-09","2021","0"
"5250",2021-08-09,6,"MS026","Inactive","08-09","2021","0"
"5251",2021-08-10,6,"MS001","Active","08-10","2021","1"
"5252",2021-08-10,6,"MS002","Active","08-10","2021","1"
"5253",2021-08-10,6,"MS004","Inactive","08-10","2021","0"
"5254",2021-08-10,6,"MS007","Active","08-10","2021","1"
"5255",2021-08-10,6,"MS016","Active","08-10","2021","1"
"5256",2021-08-10,6,"MS017","Inactive","08-10","2021","0"
"5257",2021-08-10,6,"MS021","Active","08-10","2021","1"
"5258",2021-08-10,6,"MS023","Active","08-10","2021","1"
"5259",2021-08-10,6,"MS024","Inactive","08-10","2021","0"
"5260",2021-08-10,6,"MS026","Inactive","08-10","2021","0"
"5261",2021-08-11,6,"MS001","Active","08-11","2021","1"
"5262",2021-08-11,6,"MS002","Active","08-11","2021","1"
"5263",2021-08-11,6,"MS004","Inactive","08-11","2021","0"
"5264",2021-08-11,6,"MS007","Active","08-11","2021","1"
"5265",2021-08-11,6,"MS016","Active","08-11","2021","1"
"5266",2021-08-11,6,"MS017","Inactive","08-11","2021","0"
"5267",2021-08-11,6,"MS021","Active","08-11","2021","1"
"5268",2021-08-11,6,"MS023","Active","08-11","2021","1"
"5269",2021-08-11,6,"MS024","Inactive","08-11","2021","0"
"5270",2021-08-11,6,"MS026","Inactive","08-11","2021","0"
"5271",2021-08-12,6,"MS001","Active","08-12","2021","1"
"5272",2021-08-12,6,"MS002","Active","08-12","2021","1"
"5273",2021-08-12,6,"MS004","Inactive","08-12","2021","0"
"5274",2021-08-12,6,"MS007","Active","08-12","2021","1"
"5275",2021-08-12,6,"MS016","Active","08-12","2021","1"
"5276",2021-08-12,6,"MS017","Inactive","08-12","2021","0"
"5277",2021-08-12,6,"MS021","Active","08-12","2021","1"
"5278",2021-08-12,6,"MS023","Active","08-12","2021","1"
"5279",2021-08-12,6,"MS024","Inactive","08-12","2021","0"
"5280",2021-08-12,6,"MS026","Inactive","08-12","2021","0"
"5281",2021-08-13,6,"MS001","Active","08-13","2021","1"
"5282",2021-08-13,6,"MS002","Active","08-13","2021","1"
"5283",2021-08-13,6,"MS004","Inactive","08-13","2021","0"
"5284",2021-08-13,6,"MS007","Active","08-13","2021","1"
"5285",2021-08-13,6,"MS016","Active","08-13","2021","1"
"5286",2021-08-13,6,"MS017","Inactive","08-13","2021","0"
"5287",2021-08-13,6,"MS021","Active","08-13","2021","1"
"5288",2021-08-13,6,"MS023","Active","08-13","2021","1"
"5289",2021-08-13,6,"MS024","Inactive","08-13","2021","0"
"5290",2021-08-13,6,"MS026","Inactive","08-13","2021","0"
"5291",2021-08-14,6,"MS001","Active","08-14","2021","1"
"5292",2021-08-14,6,"MS002","Active","08-14","2021","1"
"5293",2021-08-14,6,"MS004","Inactive","08-14","2021","0"
"5294",2021-08-14,6,"MS007","Active","08-14","2021","1"
"5295",2021-08-14,6,"MS016","Active","08-14","2021","1"
"5296",2021-08-14,6,"MS017","Inactive","08-14","2021","0"
"5297",2021-08-14,6,"MS021","Active","08-14","2021","1"
"5298",2021-08-14,6,"MS023","Active","08-14","2021","1"
"5299",2021-08-14,6,"MS024","Inactive","08-14","2021","0"
"5300",2021-08-14,6,"MS026","Inactive","08-14","2021","0"
"5301",2021-08-15,6,"MS001","Active","08-15","2021","1"
"5302",2021-08-15,6,"MS002","Active","08-15","2021","1"
"5303",2021-08-15,6,"MS004","Inactive","08-15","2021","0"
"5304",2021-08-15,6,"MS007","Active","08-15","2021","1"
"5305",2021-08-15,6,"MS016","Active","08-15","2021","1"
"5306",2021-08-15,6,"MS017","Inactive","08-15","2021","0"
"5307",2021-08-15,6,"MS021","Active","08-15","2021","1"
"5308",2021-08-15,6,"MS023","Active","08-15","2021","1"
"5309",2021-08-15,6,"MS024","Inactive","08-15","2021","0"
"5310",2021-08-15,6,"MS026","Inactive","08-15","2021","0"
"5311",2021-08-16,6,"MS001","Active","08-16","2021","1"
"5312",2021-08-16,6,"MS002","Active","08-16","2021","1"
"5313",2021-08-16,6,"MS004","Inactive","08-16","2021","0"
"5314",2021-08-16,6,"MS007","Active","08-16","2021","1"
"5315",2021-08-16,6,"MS016","Active","08-16","2021","1"
"5316",2021-08-16,6,"MS017","Inactive","08-16","2021","0"
"5317",2021-08-16,6,"MS021","Active","08-16","2021","1"
"5318",2021-08-16,6,"MS023","Active","08-16","2021","1"
"5319",2021-08-16,6,"MS024","Inactive","08-16","2021","0"
"5320",2021-08-16,6,"MS026","Inactive","08-16","2021","0"
"5321",2021-08-17,6,"MS001","Active","08-17","2021","1"
"5322",2021-08-17,6,"MS002","Active","08-17","2021","1"
"5323",2021-08-17,6,"MS004","Inactive","08-17","2021","0"
"5324",2021-08-17,6,"MS007","Active","08-17","2021","1"
"5325",2021-08-17,6,"MS016","Active","08-17","2021","1"
"5326",2021-08-17,6,"MS017","Inactive","08-17","2021","0"
"5327",2021-08-17,6,"MS021","Active","08-17","2021","1"
"5328",2021-08-17,6,"MS023","Active","08-17","2021","1"
"5329",2021-08-17,6,"MS024","Inactive","08-17","2021","0"
"5330",2021-08-17,6,"MS026","Inactive","08-17","2021","0"
"5331",2021-08-18,6,"MS001","Active","08-18","2021","1"
"5332",2021-08-18,6,"MS002","Active","08-18","2021","1"
"5333",2021-08-18,6,"MS004","Inactive","08-18","2021","0"
"5334",2021-08-18,6,"MS007","Active","08-18","2021","1"
"5335",2021-08-18,6,"MS016","Active","08-18","2021","1"
"5336",2021-08-18,6,"MS017","Inactive","08-18","2021","0"
"5337",2021-08-18,6,"MS021","Active","08-18","2021","1"
"5338",2021-08-18,6,"MS023","Active","08-18","2021","1"
"5339",2021-08-18,6,"MS024","Inactive","08-18","2021","0"
"5340",2021-08-18,6,"MS026","Inactive","08-18","2021","0"
"5341",2021-08-19,6,"MS001","Active","08-19","2021","1"
"5342",2021-08-19,6,"MS002","Active","08-19","2021","1"
"5343",2021-08-19,6,"MS004","Inactive","08-19","2021","0"
"5344",2021-08-19,6,"MS007","Active","08-19","2021","1"
"5345",2021-08-19,6,"MS016","Active","08-19","2021","1"
"5346",2021-08-19,6,"MS017","Inactive","08-19","2021","0"
"5347",2021-08-19,6,"MS021","Active","08-19","2021","1"
"5348",2021-08-19,6,"MS023","Active","08-19","2021","1"
"5349",2021-08-19,6,"MS024","Inactive","08-19","2021","0"
"5350",2021-08-19,6,"MS026","Inactive","08-19","2021","0"
"5351",2021-08-20,6,"MS001","Active","08-20","2021","1"
"5352",2021-08-20,6,"MS002","Active","08-20","2021","1"
"5353",2021-08-20,6,"MS004","Inactive","08-20","2021","0"
"5354",2021-08-20,6,"MS007","Active","08-20","2021","1"
"5355",2021-08-20,6,"MS016","Active","08-20","2021","1"
"5356",2021-08-20,6,"MS017","Inactive","08-20","2021","0"
"5357",2021-08-20,6,"MS021","Active","08-20","2021","1"
"5358",2021-08-20,6,"MS023","Active","08-20","2021","1"
"5359",2021-08-20,6,"MS024","Inactive","08-20","2021","0"
"5360",2021-08-20,6,"MS026","Inactive","08-20","2021","0"
"5361",2021-08-21,6,"MS001","Active","08-21","2021","1"
"5362",2021-08-21,6,"MS002","Active","08-21","2021","1"
"5363",2021-08-21,6,"MS004","Inactive","08-21","2021","0"
"5364",2021-08-21,6,"MS007","Active","08-21","2021","1"
"5365",2021-08-21,6,"MS016","Active","08-21","2021","1"
"5366",2021-08-21,6,"MS017","Inactive","08-21","2021","0"
"5367",2021-08-21,6,"MS021","Active","08-21","2021","1"
"5368",2021-08-21,6,"MS023","Active","08-21","2021","1"
"5369",2021-08-21,6,"MS024","Inactive","08-21","2021","0"
"5370",2021-08-21,6,"MS026","Inactive","08-21","2021","0"
"5371",2021-08-22,6,"MS001","Active","08-22","2021","1"
"5372",2021-08-22,6,"MS002","Active","08-22","2021","1"
"5373",2021-08-22,6,"MS004","Inactive","08-22","2021","0"
"5374",2021-08-22,6,"MS007","Active","08-22","2021","1"
"5375",2021-08-22,6,"MS016","Active","08-22","2021","1"
"5376",2021-08-22,6,"MS017","Inactive","08-22","2021","0"
"5377",2021-08-22,6,"MS021","Active","08-22","2021","1"
"5378",2021-08-22,6,"MS023","Active","08-22","2021","1"
"5379",2021-08-22,6,"MS024","Inactive","08-22","2021","0"
"5380",2021-08-22,6,"MS026","Inactive","08-22","2021","0"
"5381",2021-08-23,6,"MS001","Active","08-23","2021","1"
"5382",2021-08-23,6,"MS002","Active","08-23","2021","1"
"5383",2021-08-23,6,"MS004","Inactive","08-23","2021","0"
"5384",2021-08-23,6,"MS007","Active","08-23","2021","1"
"5385",2021-08-23,6,"MS016","Active","08-23","2021","1"
"5386",2021-08-23,6,"MS017","Inactive","08-23","2021","0"
"5387",2021-08-23,6,"MS021","Active","08-23","2021","1"
"5388",2021-08-23,6,"MS023","Active","08-23","2021","1"
"5389",2021-08-23,6,"MS024","Inactive","08-23","2021","0"
"5390",2021-08-23,6,"MS026","Inactive","08-23","2021","0"
"5391",2021-08-24,6,"MS001","Active","08-24","2021","1"
"5392",2021-08-24,6,"MS002","Active","08-24","2021","1"
"5393",2021-08-24,6,"MS004","Inactive","08-24","2021","0"
"5394",2021-08-24,6,"MS007","Active","08-24","2021","1"
"5395",2021-08-24,6,"MS016","Active","08-24","2021","1"
"5396",2021-08-24,6,"MS017","Inactive","08-24","2021","0"
"5397",2021-08-24,6,"MS021","Active","08-24","2021","1"
"5398",2021-08-24,6,"MS023","Active","08-24","2021","1"
"5399",2021-08-24,6,"MS024","Inactive","08-24","2021","0"
"5400",2021-08-24,6,"MS026","Inactive","08-24","2021","0"
"5401",2021-08-25,6,"MS001","Active","08-25","2021","1"
"5402",2021-08-25,6,"MS002","Active","08-25","2021","1"
"5403",2021-08-25,6,"MS004","Inactive","08-25","2021","0"
"5404",2021-08-25,6,"MS007","Active","08-25","2021","1"
"5405",2021-08-25,6,"MS016","Active","08-25","2021","1"
"5406",2021-08-25,6,"MS017","Inactive","08-25","2021","0"
"5407",2021-08-25,6,"MS021","Active","08-25","2021","1"
"5408",2021-08-25,6,"MS023","Active","08-25","2021","1"
"5409",2021-08-25,6,"MS024","Inactive","08-25","2021","0"
"5410",2021-08-25,6,"MS026","Inactive","08-25","2021","0"
"5411",2021-08-26,6,"MS001","Active","08-26","2021","1"
"5412",2021-08-26,6,"MS002","Active","08-26","2021","1"
"5413",2021-08-26,6,"MS004","Inactive","08-26","2021","0"
"5414",2021-08-26,6,"MS007","Active","08-26","2021","1"
"5415",2021-08-26,6,"MS016","Active","08-26","2021","1"
"5416",2021-08-26,6,"MS017","Inactive","08-26","2021","0"
"5417",2021-08-26,6,"MS021","Active","08-26","2021","1"
"5418",2021-08-26,6,"MS023","Active","08-26","2021","1"
"5419",2021-08-26,6,"MS024","Inactive","08-26","2021","0"
"5420",2021-08-26,6,"MS026","Inactive","08-26","2021","0"
"5421",2021-08-27,6,"MS001","Active","08-27","2021","1"
"5422",2021-08-27,6,"MS002","Active","08-27","2021","1"
"5423",2021-08-27,6,"MS004","Inactive","08-27","2021","0"
"5424",2021-08-27,6,"MS007","Active","08-27","2021","1"
"5425",2021-08-27,6,"MS016","Active","08-27","2021","1"
"5426",2021-08-27,6,"MS017","Inactive","08-27","2021","0"
"5427",2021-08-27,6,"MS021","Active","08-27","2021","1"
"5428",2021-08-27,6,"MS023","Active","08-27","2021","1"
"5429",2021-08-27,6,"MS024","Inactive","08-27","2021","0"
"5430",2021-08-27,6,"MS026","Inactive","08-27","2021","0"
"5431",2021-08-28,6,"MS001","Active","08-28","2021","1"
"5432",2021-08-28,6,"MS002","Active","08-28","2021","1"
"5433",2021-08-28,6,"MS004","Inactive","08-28","2021","0"
"5434",2021-08-28,6,"MS007","Active","08-28","2021","1"
"5435",2021-08-28,6,"MS016","Active","08-28","2021","1"
"5436",2021-08-28,6,"MS017","Inactive","08-28","2021","0"
"5437",2021-08-28,6,"MS021","Active","08-28","2021","1"
"5438",2021-08-28,6,"MS023","Active","08-28","2021","1"
"5439",2021-08-28,6,"MS024","Inactive","08-28","2021","0"
"5440",2021-08-28,6,"MS026","Inactive","08-28","2021","0"
"5441",2021-08-29,6,"MS001","Active","08-29","2021","1"
"5442",2021-08-29,6,"MS002","Active","08-29","2021","1"
"5443",2021-08-29,6,"MS004","Inactive","08-29","2021","0"
"5444",2021-08-29,6,"MS007","Active","08-29","2021","1"
"5445",2021-08-29,6,"MS016","Active","08-29","2021","1"
"5446",2021-08-29,6,"MS017","Inactive","08-29","2021","0"
"5447",2021-08-29,6,"MS021","Active","08-29","2021","1"
"5448",2021-08-29,6,"MS023","Active","08-29","2021","1"
"5449",2021-08-29,6,"MS024","Inactive","08-29","2021","0"
"5450",2021-08-29,6,"MS026","Inactive","08-29","2021","0"
"5451",2021-08-30,6,"MS001","Active","08-30","2021","1"
"5452",2021-08-30,6,"MS002","Active","08-30","2021","1"
"5453",2021-08-30,6,"MS004","Inactive","08-30","2021","0"
"5454",2021-08-30,6,"MS007","Active","08-30","2021","1"
"5455",2021-08-30,6,"MS016","Active","08-30","2021","1"
"5456",2021-08-30,6,"MS017","Inactive","08-30","2021","0"
"5457",2021-08-30,6,"MS021","Active","08-30","2021","1"
"5458",2021-08-30,6,"MS023","Active","08-30","2021","1"
"5459",2021-08-30,6,"MS024","Inactive","08-30","2021","0"
"5460",2021-08-30,6,"MS026","Inactive","08-30","2021","0"
"5461",2021-08-31,6,"MS001","Active","08-31","2021","1"
"5462",2021-08-31,6,"MS002","Active","08-31","2021","1"
"5463",2021-08-31,6,"MS004","Inactive","08-31","2021","0"
"5464",2021-08-31,6,"MS007","Active","08-31","2021","1"
"5465",2021-08-31,6,"MS016","Active","08-31","2021","1"
"5466",2021-08-31,6,"MS017","Inactive","08-31","2021","0"
"5467",2021-08-31,6,"MS021","Active","08-31","2021","1"
"5468",2021-08-31,6,"MS023","Active","08-31","2021","1"
"5469",2021-08-31,6,"MS024","Inactive","08-31","2021","0"
"5470",2021-08-31,6,"MS026","Inactive","08-31","2021","0"
"5471",2021-09-01,6,"MS001","Active","09-01","2021","1"
"5472",2021-09-01,6,"MS002","Active","09-01","2021","1"
"5473",2021-09-01,6,"MS004","Inactive","09-01","2021","0"
"5474",2021-09-01,6,"MS007","Active","09-01","2021","1"
"5475",2021-09-01,6,"MS016","Active","09-01","2021","1"
"5476",2021-09-01,6,"MS017","Inactive","09-01","2021","0"
"5477",2021-09-01,6,"MS021","Active","09-01","2021","1"
"5478",2021-09-01,6,"MS023","Active","09-01","2021","1"
"5479",2021-09-01,6,"MS024","Inactive","09-01","2021","0"
"5480",2021-09-01,6,"MS026","Inactive","09-01","2021","0"
"5481",2021-09-02,6,"MS001","Active","09-02","2021","1"
"5482",2021-09-02,6,"MS002","Active","09-02","2021","1"
"5483",2021-09-02,6,"MS004","Inactive","09-02","2021","0"
"5484",2021-09-02,6,"MS007","Active","09-02","2021","1"
"5485",2021-09-02,6,"MS016","Active","09-02","2021","1"
"5486",2021-09-02,6,"MS017","Inactive","09-02","2021","0"
"5487",2021-09-02,6,"MS021","Active","09-02","2021","1"
"5488",2021-09-02,6,"MS023","Active","09-02","2021","1"
"5489",2021-09-02,6,"MS024","Inactive","09-02","2021","0"
"5490",2021-09-02,6,"MS026","Inactive","09-02","2021","0"
"5491",2021-09-03,5,"MS001","Active","09-03","2021","1"
"5492",2021-09-03,5,"MS002","Active","09-03","2021","1"
"5493",2021-09-03,5,"MS004","Inactive","09-03","2021","0"
"5494",2021-09-03,5,"MS007","Inactive","09-03","2021","0"
"5495",2021-09-03,5,"MS016","Active","09-03","2021","1"
"5496",2021-09-03,5,"MS017","Inactive","09-03","2021","0"
"5497",2021-09-03,5,"MS021","Active","09-03","2021","1"
"5498",2021-09-03,5,"MS023","Active","09-03","2021","1"
"5499",2021-09-03,5,"MS024","Inactive","09-03","2021","0"
"5500",2021-09-03,5,"MS026","Inactive","09-03","2021","0"
"5501",2021-09-04,5,"MS001","Active","09-04","2021","1"
"5502",2021-09-04,5,"MS002","Active","09-04","2021","1"
"5503",2021-09-04,5,"MS004","Inactive","09-04","2021","0"
"5504",2021-09-04,5,"MS007","Inactive","09-04","2021","0"
